chez-10.3.0+r7rs,sboyer:5:1,0.937360596
chez-10.3.0+r7rs,gcbench:20:1,0.917515847
chez-10.3.0+r7rs,mperm:20:10:2:1,9.591645577
chez-10.3.0+r7rs,equal:100:100:8:1000:2000:5000,0.664271736
chez-10.3.0+r7rs,bv2string:1000:1000:100,0.962960963
chibi,browse,ULIMITKILLED
chibi-0.11.0,deriv:10000000,81.092
chibi-0.11.0,destruc:600:50:4000,69.594
chibi-0.11.0,diviter:1000:1000000,44.549
chibi-0.11.0,divrec:1000:1000000,46.355
chibi-0.11.0,puzzle:1000,190.382
chibi-0.11.0,triangl:22:1:50,66.117
chibi-0.11.0,tak:40:20:11:1,42.478
chibi,takl,ULIMITKILLED
chibi-0.11.0,ntakl:40:20:12:1,74.49
chibi-0.11.0,cpstak:40:20:11:1,152.56
chibi,ctak,ULIMITKILLED
chibi-0.11.0,fib:40:5,60.473
chibi-0.11.0,fibc:30:10,295.808
chibi-0.11.0,fibfp:35.0:10,34.441
chibi-0.11.0,sum:10000:200000,72.722
chibi-0.11.0,sumfp:1000000.0:500,70.141
chibi-0.11.0,fft:65536:100,41.142
chibi-0.11.0,mbrot:75:1000,158.424
chibi,mbrotZ,ULIMITKILLED
chibi-0.11.0,nucleic:50,66.902
chibi,pi,ULIMITKILLED
chibi-0.11.0,pnpoly:1000000,180.092
chibi-0.11.0,ray:50,172.739
chibi-0.11.0,simplex:1000000,137.806
chibi-0.11.0,ack:3:12:2,49.748
chibi-0.11.0,array1:1000000:500,45.651
chibi-0.11.0,string:500000:100,10.826
chibi-0.11.0,sum1:25,93.96
chibi-0.11.0,cat:50,38.594
chibi-0.11.0,tail:50,5.597
chibi,wc,ULIMITKILLED
chibi-0.11.0,read1:2500,213.841
chibi-0.11.0,compiler:2000,90.287
chibi-0.11.0,conform:500,123.982
chibi-0.11.0,dynamic:500,196.854
chibi,earley,ULIMITKILLED
chibi,graphs,ULIMITKILLED
chibi,lattice,ULIMITKILLED
chibi-0.11.0,matrix:5:5:2500,171.651
chibi-0.11.0,maze:20:7:10000,66.72
chibi-0.11.0,mazefun:11:11:10000,92.327
chibi-0.11.0,nqueens:13:10,131.019
chibi,paraffins,ULIMITKILLED
chibi,parsing,ULIMITKILLED
chibi-0.11.0,peval:2000,143.878
chibi-0.11.0,primes:1000:10000,17.146
chibi-0.11.0,quicksort:10000:2500,200.587
chibi-0.11.0,scheme:100000,89.77
chibi-0.11.0,slatex:500,96.881
chibi-0.11.0,chudnovsky:50:500:50:1000,223.509
chibi-0.11.0,nboyer:5:1,27.989
chibi-0.11.0,sboyer:5:1,26.367
chibi,gcbench,ULIMITKILLED
chibi-0.11.0,mperm:20:10:2:1,125.003
chibi-0.11.0,equal:100:100:8:1000:2000:5000,39.793
chibi-0.11.0,bv2string:1000:1000:100,7.237
chicken-5.4.0,browse:2000,7.032
chicken-5.4.0,deriv:10000000,4.866
chicken-5.4.0,destruc:600:50:4000,8.386
chicken-5.4.0,diviter:1000:1000000,2.375
chicken-5.4.0,divrec:1000:1000000,5.951
chicken-5.4.0,puzzle:1000,17.141
chicken-5.4.0,triangl:22:1:50,13.504
chicken-5.4.0,tak:40:20:11:1,10.785
chicken-5.4.0,takl:40:20:12:1,9.743
chicken-5.4.0,ntakl:40:20:12:1,9.671
chicken-5.4.0,cpstak:40:20:11:1,12.264
chicken-5.4.0,ctak:32:16:8:1,2.601
chicken-5.4.0,fib:40:5,31.28
chicken-5.4.0,fibc:30:10,2.328
chicken-5.4.0,fibfp:35.0:10,6.169
chicken-5.4.0,sum:10000:200000,25.896
chicken-5.4.0,sumfp:1000000.0:500,8.101
chicken-5.4.0,fft:65536:100,5.515
chicken-5.4.0,mbrot:75:1000,9.683
chicken-5.4.0,mbrotZ:75:1000,20.486
chicken-5.4.0,nucleic:50,3.806
chicken-5.4.0,pi:50:500:50:100,0.391
chicken-5.4.0,pnpoly:1000000,14.435
chicken-5.4.0,ray:50,4.797
chicken-5.4.0,simplex:1000000,9.223
chicken-5.4.0,ack:3:12:2,32.537
chicken-5.4.0,array1:1000000:500,10.921
chicken-5.4.0,string:500000:100,0.506
chicken-5.4.0,sum1:25,6.619
chicken-5.4.0,cat:50,10.152
chicken-5.4.0,tail:50,0.918
chicken-5.4.0,wc:inputs/bib:50,14.094
chicken-5.4.0,read1:2500,6.529
chicken-5.4.0,compiler:2000,4.776
chicken-5.4.0,conform:500,8.356
chicken-5.4.0,dynamic:500,9.185
chicken-5.4.0,earley:1,10.911
chicken-5.4.0,graphs:7:3,7.363
chicken-5.4.0,lattice:44:10,12.01
chicken-5.4.0,matrix:5:5:2500,5.647
chicken-5.4.0,maze:20:7:10000,4.57
chicken-5.4.0,mazefun:11:11:10000,11.655
chicken-5.4.0,nqueens:13:10,29.262
chicken-5.4.0,paraffins:23:10,8.945
chicken-5.4.0,parsing:2500,7.69
chicken-5.4.0,peval:2000,7.299
chicken-5.4.0,primes:1000:10000,4.052
chicken-5.4.0,quicksort:10000:2500,13.219
chicken-5.4.0,scheme:100000,8.587
chicken-5.4.0,slatex:500,6.404
chicken-5.4.0,chudnovsky:50:500:50:1000,0.249
chicken-5.4.0,nboyer:5:1,8.951
chicken-5.4.0,sboyer:5:1,4.265
chicken-5.4.0,gcbench:20:1,4.809
chicken-5.4.0,mperm:20:10:2:1,20.871
chicken,equal,ULIMITKILLED
chicken-5.4.0,bv2string:1000:1000:100,4.339
cyclone-0.36.0,browse:2000,6.770124
cyclone-0.36.0,deriv:10000000,4.47523
cyclone-0.36.0,destruc:600:50:4000,18.635819
cyclone-0.36.0,diviter:1000:1000000,3.632314
cyclone-0.36.0,divrec:1000:1000000,8.316414
cyclone-0.36.0,puzzle:1000,13.602615
cyclone-0.36.0,triangl:22:1:50,9.838502
cyclone-0.36.0,tak:40:20:11:1,10.551504
cyclone-0.36.0,takl:40:20:12:1,7.849023
cyclone-0.36.0,ntakl:40:20:12:1,7.472703
cyclone-0.36.0,cpstak:40:20:11:1,11.310968
cyclone-0.36.0,ctak:32:16:8:1,1.450906
cyclone-0.36.0,fib:40:5,25.971005
cyclone-0.36.0,fibc:30:10,1.979688
cyclone-0.36.0,fibfp:35.0:10,6.160853
cyclone-0.36.0,sum:10000:200000,21.984857
cyclone-0.36.0,sumfp:1000000.0:500,7.663384
cyclone-0.36.0,fft:65536:100,7.843351
cyclone-0.36.0,mbrot:75:1000,10.315492
cyclone-0.36.0,mbrotZ:75:1000,10.678603
cyclone-0.36.0,nucleic:50,3.493403
cyclone-0.36.0,pi:50:500:50:100,3.780558
cyclone-0.36.0,pnpoly:1000000,14.192553
cyclone-0.36.0,ray:50,4.604729
cyclone-0.36.0,simplex:1000000,17.469077
cyclone-0.36.0,ack:3:12:2,35.866199
cyclone,array1,CRASHED
cyclone-0.36.0,string:500000:100,0.480735
cyclone-0.36.0,sum1:25,0.565504
cyclone-0.36.0,cat:50,12.821087
cyclone-0.36.0,tail:50,0.949978
cyclone-0.36.0,wc:inputs/bib:50,5.477324
cyclone-0.36.0,read1:2500,1.639694
cyclone-0.36.0,compiler:2000,12.384016
cyclone-0.36.0,conform:500,13.821332
cyclone-0.36.0,dynamic:500,7.514064
cyclone-0.36.0,earley:1,10.006995
cyclone-0.36.0,graphs:7:3,15.59274
cyclone-0.36.0,lattice:44:10,21.449342
cyclone-0.36.0,matrix:5:5:2500,9.20774
cyclone-0.36.0,maze:20:7:10000,8.48966
cyclone-0.36.0,mazefun:11:11:10000,11.016854
cyclone-0.36.0,nqueens:13:10,24.949251
cyclone-0.36.0,paraffins:23:10,4.342446
cyclone-0.36.0,parsing:2500,12.387947
cyclone-0.36.0,peval:2000,9.698961
cyclone-0.36.0,primes:1000:10000,6.434029
cyclone-0.36.0,quicksort:10000:2500,21.748413
cyclone-0.36.0,scheme:100000,7.555453
cyclone-0.36.0,slatex:500,4.901727
cyclone-0.36.0,chudnovsky:50:500:50:1000,1.399251
cyclone-0.36.0,nboyer:5:1,7.25479
cyclone-0.36.0,sboyer:5:1,6.742896
cyclone-0.36.0,gcbench:20:1,8.827667
cyclone-0.36.0,mperm:20:10:2:1,19.286533
cyclone-0.36.0,equal:100:100:8:1000:2000:5000,0.077335
cyclone-0.36.0,bv2string:1000:1000:100,3.862951
femtolisp,browse,CRASHED
femtolisp-unknown,deriv:10000000,7.7112879753112793
femtolisp-unknown,destruc:600:50:4000,21.9597759246826172
femtolisp-unknown,diviter:1000:1000000,14.9021809101104736
femtolisp-unknown,divrec:1000:1000000,15.368398904800415
femtolisp-unknown,puzzle:1000,57.33856201171875
femtolisp-unknown,triangl:22:1:50,27.8744480609893799
femtolisp-unknown,tak:40:20:11:1,18.0181379318237305
femtolisp-unknown,takl:40:20:12:1,65.9446249008178711
femtolisp-unknown,ntakl:40:20:12:1,48.6004691123962402
femtolisp-unknown,cpstak:40:20:11:1,36.3692739009857178
femtolisp-unknown,ctak:32:16:8:1,8.7210330963134766
femtolisp-unknown,fib:40:5,34.836277961730957
femtolisp-unknown,fibc:30:10,10.5119719505310059
femtolisp-unknown,fibfp:35:10,14.7415521144866943
femtolisp-unknown,sum:10000:200000,41.7666370868682861
femtolisp-unknown,sumfp:1000000:500,28.7625279426574707
femtolisp-unknown,fft:65536:100,41.8242261409759521
femtolisp,mbrot,CRASHED
femtolisp,mbrotZ,CRASHED
femtolisp-unknown,nucleic:50,18.8114688396453857
femtolisp,pi,CRASHED
femtolisp-unknown,pnpoly:1000000,69.3064601421356201
femtolisp-unknown,ray:50,21.5477809906005859
femtolisp-unknown,simplex:1000000,65.5654489994049072
femtolisp-unknown,ack:3:12:2,39.8620231151580811
